company_name,link_company,equity_funding_total,num_articles,last_equity_funding_total,num_investments_funding_rounds,founded_on,ipqwery_num_trademark_registered,ipqwery_num_patent_granted,num_investors,operating_status,num_lead_investors,num_employees_enum,funding_total,num_funding_rounds,last_funding_type,last_funding_at,last_funding_total,num_founders,linkedin,linkedin_employees,linkedin_followers,facebook,facebook_followers,num_female_founders,num_male_founders,has_linkedin,has_facebook,has_twitter,twitter_followers,category,company_age
Bego,https://www.crunchbase.com/organization/bego-5fd1,14000000.0,1,14000000.0,0,2019-09-19,0,0,15,active,2.0,c_00051_00100,14000000.0,2,seed,2021-05-06,14000000.0,1.0,https://www.linkedin.com/company/begoapp/,,,https://www.facebook.com/begoapp/,,0,1,1,1,0,0,Consumo,5
Pulley,https://www.crunchbase.com/organization/pulley,50150000.0,19,40000000.0,0,2019-09-16,0,0,14,active,2.0,c_00011_00050,50150000.0,3,series_b,2022-07-13,40000000.0,1.0,https://www.linkedin.com/company/pulley-cap-table,,,,0,1,0,1,0,0,0,Finanzas,5
Luminai,https://www.crunchbase.com/organization/digital-brain,19800000.0,3,16000000.0,0,2019-09-12,0,0,23,active,4.0,c_00011_00050,19800000.0,4,series_a,2022-04-11,16000000.0,2.0,https://www.linkedin.com/company/digitalbrain1/,,,,0,0,2,1,0,1,556,Software y Servicios B2B,5
Sameplan,https://www.crunchbase.com/organization/sameplan,625000.0,0,500000.0,0,2019-09-09,0,0,2,active,1.0,c_00001_00010,625000.0,2,seed,2020-11-03,500000.0,2.0,https://www.linkedin.com/company/sameplan,,,,0,0,2,1,0,0,0,Software y Servicios B2B,5
Farcast,https://www.crunchbase.com/organization/utvate,13587000.0,2,8000000.0,0,2019-09-04,0,8,17,active,2.0,c_00011_00050,13587000.0,3,series_a,2022-12-30,8000000.0,1.0,https://www.linkedin.com/company/utvate/,,,,0,0,1,1,0,0,0,Software y Servicios B2B,5
Benepass,https://www.crunchbase.com/organization/benepass,34734996.0,21,20000000.0,0,2019-09-01,0,0,16,active,4.0,c_00051_00100,34734996.0,4,series_b,2024-01-31,20000000.0,3.0,https://www.linkedin.com/company/benepass,,,https://www.facebook.com/getbenepass,,1,2,1,1,1,98,Finanzas,5
Ochre Bio,https://www.crunchbase.com/organization/ochre-bio,39750000.0,51,30000000.0,0,2019-09-01,0,0,20,active,1.0,c_00011_00050,39750000.0,4,series_a,2022-10-10,30000000.0,2.0,https://www.linkedin.com/company/ochre-bio,,,,0,0,2,1,0,1,790,Salud,5
TrueNorth,https://www.crunchbase.com/organization/truenorth,62100000.0,11,50000000.0,0,2019-09-01,0,0,23,active,4.0,c_00011_00050,62100000.0,5,series_b,2021-12-08,50000000.0,2.0,https://www.linkedin.com/company/honestfreight/,,,https://www.facebook.com/truenorthfleet/,,0,2,1,1,1,57,Software y Servicios B2B,5
Duffl,https://www.crunchbase.com/organization/duffl,13292000.0,1,12000000.0,0,2019-09-01,1,0,20,active,2.0,c_00011_00050,13292000.0,3,series_a,2021-10-01,12000000.0,5.0,https://www.linkedin.com/company/dufflstores,,,https://www.facebook.com/dufflstores/,,0,5,1,1,1,312,Consumo,5
Jitsu,https://www.crunchbase.com/organization/jitsu,2000000.0,2,2000000.0,0,2019-09-01,0,0,6,active,1.0,c_00011_00050,2000000.0,2,seed,2020-12-02,2000000.0,2.0,https://www.linkedin.com/company/jitsucom,,,,0,0,2,1,0,1,501,Software y Servicios B2B,5
Sakneen,https://www.crunchbase.com/organization/sakneen,1250000.0,7,1100000.0,0,2019-09-01,0,0,6,active,2.0,c_00001_00010,1250000.0,2,seed,2021-02-07,1100000.0,2.0,https://www.linkedin.com/company/sakneen,,,https://www.facebook.com/sakneen/,,0,2,1,1,1,86,Bienes Raíces y Construcción,5
Phonic,https://www.crunchbase.com/organization/phonic,2342794.0,9,2760000.0,0,2019-09-01,0,0,5,active,2.0,c_00011_00050,2342794.0,3,seed,2021-10-06,2760000.0,2.0,https://www.linkedin.com/company/phonic-research,,,https://www.facebook.com/phonicresearch,,0,2,1,1,1,80,Software y Servicios B2B,5
Relate,https://www.crunchbase.com/organization/pixelic,2602119.0,0,500000.0,0,2019-08-30,1,0,9,active,5.0,c_00001_00010,2602119.0,6,seed,2022-08-22,500000.0,4.0,https://www.linkedin.com/company/relate.so,,,,0,1,3,1,0,0,0,Software y Servicios B2B,5
Volopay,https://www.crunchbase.com/organization/volopay,31325000.0,35,29000000.0,0,2019-08-20,0,0,20,active,4.0,c_00101_00250,31325000.0,5,series_a,2022-02-28,29000000.0,2.0,https://www.linkedin.com/company/volopay/,,,https://www.facebook.com/volopay/,,0,2,1,1,1,271,Finanzas,5
Zumo Labs,https://www.crunchbase.com/organization/zumo-labs,150000.0,0,150000.0,0,2019-08-13,0,0,2,active,1.0,c_00001_00010,150000.0,1,pre_seed,2020-03-16,150000.0,4.0,https://www.linkedin.com/company/zumolabs/,,,,0,1,3,1,0,1,72,Software y Servicios B2B,5
BuildStream,https://www.crunchbase.com/organization/buildstream,2115776.0,0,1700000.0,0,2019-08-08,0,0,5,active,3.0,c_00001_00010,2115776.0,5,pre_seed,2022-01-17,1700000.0,4.0,https://linkedin.com/company/buildstream1,,,,0,0,4,1,0,0,0,Bienes Raíces y Construcción,5
Facio,https://www.crunchbase.com/organization/facio-b68a,17500000.0,0,11000000.0,0,2019-08-01,0,0,9,active,2.0,c_00011_00050,17500000.0,4,series_a,2024-08-08,11000000.0,3.0,https://www.linkedin.com/company/faciobeneficios/,,,,0,0,3,1,0,0,0,Finanzas,5
BukuWarung,https://www.crunchbase.com/organization/bukuwarung,80000000.0,35,60000000.0,0,2019-08-01,0,0,30,active,6.0,c_00101_00250,80000000.0,6,series_a,2021-06-10,60000000.0,4.0,https://www.linkedin.com/company/bukuwarung,,,https://www.facebook.com/bukuwarung,,1,3,1,1,0,0,Finanzas,5
Hent,https://www.crunchbase.com/organization/hent,1096410.0,6,500000.0,0,2019-08-01,0,0,4,active,4.0,c_00011_00050,1096410.0,3,seed,2021-09-01,500000.0,3.0,https://www.linkedin.com/company/hentcredito/,,,https://www.facebook.com/hent.com.br,,0,3,1,1,0,0,Finanzas,5
Cherry Recommends,https://www.crunchbase.com/organization/four2,500000.0,1,500000.0,0,2019-07-29,0,0,4,active,2.0,c_00001_00010,500000.0,2,seed,2022-02-07,500000.0,2.0,https://www.linkedin.com/company/cherryrecommends,,,,0,0,2,1,0,0,0,Software y Servicios B2B,5
Nextmv,https://www.crunchbase.com/organization/nextmv,19385000.0,12,8000000.0,0,2019-07-19,0,0,14,active,4.0,c_00011_00050,19385000.0,4,series_a,2022-11-20,8000000.0,2.0,https://www.linkedin.com/company/nextmv,,,,0,1,1,1,0,1,320,Software y Servicios B2B,5
GuruHotel,https://www.crunchbase.com/organization/guruhotel,2790000.0,8,300000.0,0,2019-07-09,0,0,9,active,1.0,c_00011_00050,2790000.0,6,seed,2022-11-29,300000.0,3.0,https://www.linkedin.com/company/guruhotel/,,,https://www.facebook.com/guruhotelmx/,,0,3,1,1,1,264,Finanzas,6
onetool,https://www.crunchbase.com/organization/onetool,1700000.0,1,1700000.0,0,2019-07-01,1,0,4,active,1.0,c_00011_00050,1700000.0,1,pre_seed,2020-07-10,1700000.0,2.0,https://www.linkedin.com/company/onetool/about/,,,https://www.facebook.com/Onetool-448559075912384,,0,2,1,1,0,0,Software y Servicios B2B,6
Listle,https://www.crunchbase.com/organization/listle,150000.0,0,150000.0,0,2019-07-01,0,0,1,active,1.0,c_00011_00050,150000.0,1,seed,2019-08-19,150000.0,2.0,https://www.linkedin.com/company/listle/,,,,0,1,1,1,0,0,0,Software y Servicios B2B,6
Hutsy,https://www.crunchbase.com/organization/hutsy,150000.0,1,150000.0,0,2019-07-01,0,0,1,active,1.0,c_00001_00010,150000.0,1,pre_seed,2019-08-19,150000.0,2.0,https://www.linkedin.com/company/hutsyhomes/,,,https://www.facebook.com/hutsyhomes,,0,2,1,1,1,26,Bienes Raíces y Construcción,6
Fitia,https://www.crunchbase.com/organization/fitia,125000.0,0,125000.0,0,2019-06-17,0,0,3,active,1.0,c_00011_00050,125000.0,2,pre_seed,2021-08-31,125000.0,2.0,https://www.linkedin.com/company/fitia/,,,,0,0,2,1,0,0,0,Salud,6
GIMO,https://www.crunchbase.com/organization/gimo,19500000.0,10,12000000.0,0,2019-06-14,0,0,10,active,2.0,c_00051_00100,19500000.0,5,series_a,2023-07-24,12000000.0,1.0,https://www.linkedin.com/company/gimojsc/,,,https://www.facebook.com/gimo.vn/,,0,1,1,1,0,0,Finanzas,6
Revel,https://www.crunchbase.com/organization/revel-05d0,6150000.0,1,3500000.0,0,2019-06-01,1,0,10,active,3.0,c_00011_00050,6150000.0,3,seed,2021-08-02,3500000.0,2.0,https://www.linkedin.com/company/revelgatherings/,,,https://www.facebook.com/revelgatherings,,2,0,1,1,1,818,Consumo,6
Jenfi,https://www.crunchbase.com/organization/jenfi,15260000.0,30,6600000.0,1,2019-05-17,0,0,19,active,4.0,c_00051_00100,41160000.0,7,series_b,2023-05-15,6600000.0,2.0,https://www.linkedin.com/company/jenfi,,,https://www.facebook.com/jenficapital,,0,2,1,1,1,344,Finanzas,6
FamPay,https://www.crunchbase.com/organization/fampay,42850000.0,37,38000000.0,0,2019-05-09,0,0,22,active,4.0,c_00051_00100,42850000.0,3,series_a,2021-06-16,38000000.0,2.0,https://in.linkedin.com/company/fampay/,,,https://www.facebook.com/fampay.in/,,0,2,1,1,0,0,Finanzas,6
Greywing,https://www.crunchbase.com/organization/greywing-28da,2625000.0,0,2500000.0,0,2019-05-08,0,0,12,active,1.0,c_00011_00050,2625000.0,4,seed,2021-10-06,2500000.0,2.0,https://www.linkedin.com/company/greywing/,,,,0,0,2,1,0,1,16,Software y Servicios B2B,6
Disclo,https://www.crunchbase.com/organization/disclo,6625000.0,4,5125000.0,0,2019-05-07,0,0,6,active,3.0,c_00011_00050,6625000.0,2,seed,2023-02-01,5125000.0,2.0,https://www.linkedin.com/company/disclo/,,,https://www.facebook.com/disclotime,,1,1,1,1,1,125,Software y Servicios B2B,6
PAYZE,https://www.crunchbase.com/organization/payze,125000.0,0,125000.0,0,2019-05-05,0,0,7,active,1.0,c_00011_00050,125000.0,3,pre_seed,2021-08-31,125000.0,2.0,https://www.linkedin.com/company/paymentsmadeeazy,,,https://www.facebook.com/payzegeo,,0,2,1,1,0,0,Finanzas,6
Segmed,https://www.crunchbase.com/organization/segmed,20420000.0,16,10400000.0,0,2019-05-01,0,0,16,active,6.0,c_00011_00050,20420000.0,7,series_a,2024-09-03,10400000.0,4.0,https://www.linkedin.com/company/segmed-ai,,,,0,1,3,1,0,1,631,Software y Servicios B2B,6
Outtalent,https://www.crunchbase.com/organization/outtalent,150000.0,0,150000.0,0,2019-05-01,0,0,1,active,1.0,c_00001_00010,150000.0,1,pre_seed,2019-08-19,150000.0,2.0,https://www.linkedin.com/company/outtalent/,,,https://www.facebook.com/outtalent/,,0,2,1,1,0,0,Educación,6
GradJoy,https://www.crunchbase.com/organization/gradjoy,150000.0,3,150000.0,0,2019-05-01,0,0,1,active,1.0,c_00001_00010,150000.0,1,pre_seed,2019-08-19,150000.0,2.0,https://www.linkedin.com/company/gradjoy,,,,0,0,2,1,0,0,0,Educación,6
Matidor.com,https://www.crunchbase.com/organization/matidor,1850000.0,6,1725000.0,0,2019-04-23,0,0,3,active,2.0,c_00011_00050,1850000.0,3,seed,2022-01-17,1725000.0,2.0,https://www.linkedin.com/company/matidorapp,,,https://www.facebook.com/matidorapp,,0,2,1,1,1,147,Software y Servicios B2B,6
Gamebytes,https://www.crunchbase.com/organization/fad-mania,150000.0,0,150000.0,0,2019-04-02,0,0,1,active,1.0,c_00001_00010,150000.0,1,pre_seed,2019-08-19,150000.0,5.0,https://www.linkedin.com/company/fadmania/,,,,0,0,5,1,0,1,0,No Especificado,6
Moichor,https://www.crunchbase.com/organization/moichor,4045000.0,7,4000000.0,0,2019-04-01,0,0,2,active,1.0,c_00011_00050,4045000.0,3,seed,2021-04-15,4000000.0,3.0,https://www.linkedin.com/company/moichor,,,https://www.facebook.com/Moichor1/,,0,3,1,1,0,0,Software y Servicios B2B,6
Courier,https://www.crunchbase.com/organization/try-courier,47400000.0,28,35000000.0,0,2019-04-01,0,0,17,active,5.0,c_00011_00050,47500000.0,5,series_b,2022-06-22,35000000.0,1.0,https://www.linkedin.com/company/trycourier,,,https://www.facebook.com/trycourier,,0,1,1,1,1,0,Software y Servicios B2B,6
Zingbus,https://www.crunchbase.com/organization/zingbus,14986371.0,24,9000000.0,0,2019-04-01,0,0,29,active,6.0,c_00011_00050,14986371.0,7,series_a,2024-12-17,9000000.0,3.0,https://in.linkedin.com/company/zingbus,,,https://www.facebook.com/zing.bus/,,0,3,1,1,1,768,No Especificado,6
PowerUs,https://www.crunchbase.com/organization/electry,42767541.0,4,24000000.0,0,2019-04-01,1,0,17,active,2.0,c_00101_00250,42767541.0,4,series_b,2023-09-20,24000000.0,2.0,https://www.linkedin.com/company/power-us/,,,,0,0,2,1,0,0,0,No Especificado,6
Memberstack,https://www.crunchbase.com/organization/memberstack,2000000.0,0,2000000.0,0,2019-03-27,0,0,9,active,1.0,c_00011_00050,2000000.0,2,seed,2020-10-13,2000000.0,2.0,https://www.linkedin.com/company/memberstack,,,,0,0,2,1,0,1,57,Finanzas,6
Bun,https://www.crunchbase.com/organization/oven,7000000.0,2,7000000.0,0,2019-03-26,0,0,3,active,1.0,c_00001_00010,7000000.0,1,seed,2022-08-23,7000000.0,1.0,https://www.linkedin.com/company/ovensh,,,,0,0,1,1,0,0,0,Software y Servicios B2B,6
Mage App,https://www.crunchbase.com/organization/mage-market,635000.0,0,635000.0,0,2019-03-19,0,0,1,active,1.0,c_00001_00010,635000.0,1,seed,2019-03-19,635000.0,2.0,https://www.linkedin.com/company/19039387/,,,https://facebook.com/magemarketHQ,,0,2,1,1,1,0,Software y Servicios B2B,6
Munily,https://www.crunchbase.com/organization/munily,1365000.0,6,665000.0,0,2019-03-03,0,0,11,active,3.0,c_00011_00050,1365000.0,6,seed,2022-02-05,665000.0,4.0,https://www.linkedin.com/company/munilyapp/about/,,,https://www.facebook.com/munilyappp/,,2,2,1,1,1,407,Bienes Raíces y Construcción,6
PayMongo,https://www.crunchbase.com/organization/paymongo,45700000.0,71,31000000.0,0,2019-03-01,0,0,12,active,1.0,c_00101_00250,45700000.0,3,series_b,2022-02-20,31000000.0,4.0,https://www.linkedin.com/company/paymongo,,,https://www.facebook.com/paymongo,,0,4,1,1,1,0,Finanzas,6
Mystic,https://www.crunchbase.com/organization/neuro-ai,3189668.0,16,3000000.0,0,2019-03-01,1,0,3,active,2.0,c_00011_00050,3208753.0,6,seed,2022-04-27,3000000.0,2.0,https://www.linkedin.com/company/mystic-ai/,,,,0,0,2,1,0,1,467,Software y Servicios B2B,6
GiveAway,https://www.crunchbase.com/organization/giveaway-189e,630000.0,1,480000.0,0,2019-03-01,0,0,2,active,1.0,c_00001_00010,630000.0,3,pre_seed,2021-09-20,480000.0,3.0,https://www.linkedin.com/company/giveawayglobal,,,https://web.facebook.com/giveawayby/,,0,3,1,1,0,0,Consumo,6
Calii,https://www.crunchbase.com/organization/calii,32600000.0,3,22500000.0,0,2019-03-01,0,0,10,active,3.0,c_00251_00500,32600000.0,4,series_a,2022-01-21,22500000.0,2.0,https://www.linkedin.com/company/calii/,,,https://www.facebook.com/caliiapp/,,0,2,1,1,0,0,Consumo,6
Text Blaze,https://www.crunchbase.com/organization/text-blaze,3300000.0,14,3300000.0,0,2019-02-19,1,0,7,active,3.0,c_00001_00010,3300000.0,3,seed,2021-05-05,3300000.0,2.0,https://www.linkedin.com/company/19114105/,,,https://www.facebook.com/textblaze/,,0,2,1,1,1,0,Software y Servicios B2B,6
Digi-Prex,https://www.crunchbase.com/organization/digi-prex,5650000.0,4,5500000.0,0,2019-02-18,0,0,16,active,1.0,c_00101_00250,5650000.0,2,seed,2019-09-20,5500000.0,1.0,https://www.linkedin.com/company/digi-prex/,,,https://www.facebook.com/Digi-Prex-2373617052875044/,,0,1,1,1,1,30,Finanzas,6
Synder,https://www.crunchbase.com/organization/cloudbusiness,3000000.0,22,1000000.0,0,2019-02-01,0,0,3,active,1.0,c_00011_00050,3000000.0,2,seed,2021-08-31,1000000.0,2.0,https://www.linkedin.com/company/synder,,,https://www.facebook.com/SynderHQ,,0,2,1,1,1,0,Finanzas,6
SuperTokens,https://www.crunchbase.com/organization/supertokens,4950000.0,6,3500000.0,0,2019-02-01,1,0,2,active,1.0,c_00011_00050,4950000.0,4,seed,2023-01-01,3500000.0,2.0,https://www.linkedin.com/company/supertokens/,,,https://www.facebook.com/SuperTokenss/,,0,2,1,1,1,1,Software y Servicios B2B,6
Clicoh,https://www.crunchbase.com/organization/clicoh,26000000.0,21,1000000.0,0,2019-02-01,0,0,14,active,1.0,c_00101_00250,26000000.0,4,series_a,2025-02-07,1000000.0,4.0,https://www.linkedin.com/company/clicoh/,,,https://www.facebook.com/clicoh/,,0,4,1,1,0,0,Software y Servicios B2B,6
Blair,https://www.crunchbase.com/organization/blair,7400000.0,6,6300000.0,0,2019-02-01,0,0,10,active,2.0,c_00001_00010,107400000.0,3,seed,2021-05-07,6300000.0,3.0,https://www.linkedin.com/company/joinblair,,,https://www.facebook.com/joinblair/,,0,3,1,1,1,103,Educación,6
Datasaur,https://www.crunchbase.com/organization/datasaur,7900000.0,14,4000000.0,0,2019-02-01,0,0,10,active,1.0,c_00101_00250,7900000.0,3,seed,2023-08-03,4000000.0,1.0,https://www.linkedin.com/company/datasaur,,,https://www.facebook.com/DatasaurNLPLabeling,,0,1,1,1,1,253,Software y Servicios B2B,6
Hannah Life Technologies,https://www.crunchbase.com/organization/hannah-life-technologies,7150000.0,6,5150000.0,0,2019-01-23,1,3,7,active,2.0,c_00001_00010,7150000.0,3,seed,2022-05-09,5150000.0,1.0,https://www.linkedin.com/company/hannah-life-technologies/,,,https://www.facebook.com/Hannah-Life-Technologies-112706386743198/,,0,1,1,1,0,0,Salud,6
ElectroNeek,https://www.crunchbase.com/organization/electroneek,23655000.0,75,20000000.0,0,2019-01-11,0,0,19,active,2.0,c_00051_00100,23655000.0,7,series_a,2021-06-01,20000000.0,4.0,https://www.linkedin.com/company/electroneek/,,,https://www.facebook.com/ELECTRONEEKRPA/,,0,4,1,1,1,342,Software y Servicios B2B,6
Zelos Gaming,https://www.crunchbase.com/organization/zelos-gaming-inc,300000.0,0,300000.0,0,2019-01-10,0,0,5,active,1.0,c_00011_00050,300000.0,1,pre_seed,2020-03-16,300000.0,2.0,https://www.linkedin.com/company/zelos-gaming-inc,,,https://www.facebook.com/winzelos/,,0,2,1,1,1,0,No Especificado,6
BotCity,https://www.crunchbase.com/organization/botcity-ce94,3000000.0,1,500000.0,0,2019-01-05,0,0,5,active,3.0,c_00011_00050,3000000.0,2,seed,2022-02-11,500000.0,2.0,https://www.linkedin.com/company/botcity,,,,0,0,2,1,0,1,641,Software y Servicios B2B,6
COUTURME,https://www.crunchbase.com/organization/couturme,650000.0,1,150000.0,0,2019-01-03,1,0,1,active,1.0,c_00001_00010,650000.0,2,pre_seed,2019-03-18,150000.0,1.0,https://www.linkedin.com/in/yuliya-raquel/,,,https://www.facebook.com/yuliyaraquelbrand/,,1,0,1,1,0,0,Software y Servicios B2B,6
Cyble,https://www.crunchbase.com/organization/cyble,44807000.0,2933,6200000.0,0,2019-01-01,8,1,14,active,5.0,c_00251_00500,44807000.0,11,series_b,2023-11-14,6200000.0,2.0,https://www.linkedin.com/company/cyble-global,,,https://www.facebook.com/cybleau,,1,1,1,1,1,18700,Software y Servicios B2B,6
Dover,https://www.crunchbase.com/organization/dover-37be,22800000.0,108,20000000.0,0,2019-01-01,0,0,9,active,2.0,c_00011_00050,22800000.0,2,series_a,2021-07-19,20000000.0,3.0,https://www.linkedin.com/company/doverhq,,,https://www.facebook.com/doverhq/,,1,2,1,1,1,373,Software y Servicios B2B,6
Rainbow,https://www.crunchbase.com/organization/rainbow-ddab,19500000.0,9,18000000.0,0,2019-01-01,0,0,8,active,1.0,c_00011_00050,19500000.0,3,series_a,2021-10-01,18000000.0,3.0,https://www.linkedin.com/company/rainbowdotme,,,,0,0,3,1,0,1,0,Finanzas,6
Living Carbon,https://www.crunchbase.com/organization/living-carbon,36000000.0,21,21000000.0,0,2019-01-01,0,0,25,active,2.0,c_00011_00050,36000000.0,5,series_a,2023-01-17,21000000.0,2.0,https://www.linkedin.com/company/living-carbon,,,,0,1,1,1,0,0,0,Salud,6
Alloy Automation,https://www.crunchbase.com/organization/alloy-automation,25000000.0,19,20000000.0,0,2019-01-01,0,0,18,active,4.0,c_00011_00050,25000000.0,3,series_a,2022-02-22,20000000.0,2.0,https://www.linkedin.com/company/alloy-automation,,,https://www.facebook.com/AlloyAutomation,,1,1,1,1,1,0,Software y Servicios B2B,6
Rosebud AI,https://www.crunchbase.com/organization/rosebud-ai,8800000.0,3,6600000.0,0,2019-01-01,0,0,12,active,3.0,c_00011_00050,8800000.0,4,seed,2022-01-01,6600000.0,1.0,https://www.linkedin.com/company/rosebud-ai,,,,0,1,0,1,0,1,0,Software y Servicios B2B,6
Replicate,https://www.crunchbase.com/organization/replicate,57800000.0,21,40000000.0,0,2019-01-01,3,0,13,active,2.0,c_00011_00050,57800000.0,4,series_b,2023-12-05,40000000.0,1.0,https://www.linkedin.com/company/replicate,,,,0,0,1,1,0,1,0,Software y Servicios B2B,6
Daybreak Health,https://www.crunchbase.com/organization/daybreak-health,24925000.0,17,13000000.0,0,2019-01-01,0,0,14,active,4.0,c_00101_00250,24925000.0,5,series_b,2023-08-08,13000000.0,3.0,https://www.linkedin.com/company/daybreak-health,,,https://www.facebook.com/Daybreak-Health-106900667773117,,0,3,1,1,1,131,Software y Servicios B2B,6
Ello,https://www.crunchbase.com/organization/trustle,15150000.0,5,15000000.0,0,2019-01-01,1,1,15,active,2.0,c_00011_00050,15450000.0,3,series_a,2023-09-07,15000000.0,3.0,https://www.linkedin.com/company/elloinc,,,https://www.facebook.com/trustle,,1,2,1,1,0,0,Educación,6
Parker,https://www.crunchbase.com/organization/parker-570c,57000000.0,7,20000000.0,0,2019-01-01,0,0,6,active,2.0,c_00001_00010,177000000.0,5,series_b,2024-11-09,20000000.0,2.0,https://www.linkedin.com/company/getparker,,,,0,0,2,1,0,0,0,Finanzas,6
Freshpaint,https://www.crunchbase.com/organization/freshpaint,41850000.0,19,30700000.0,0,2019-01-01,0,0,8,active,3.0,c_00051_00100,46850000.0,5,series_b,2024-07-16,30700000.0,2.0,https://www.linkedin.com/company/freshpaint-data,,,,0,0,2,1,0,1,240,Software y Servicios B2B,6
Phoenix Health,https://www.crunchbase.com/organization/phoenix-310f,55180000.0,2,50000000.0,0,2019-01-01,0,0,10,active,3.0,c_00051_00100,55180000.0,4,series_a,2025-03-13,50000000.0,2.0,https://www.linkedin.com/company/phoenix-health-canada,,,https://www.facebook.com/risewithphoenix,,0,2,1,1,1,141,Salud,6
Landed_1,https://www.crunchbase.com/organization/landed-11de,8400000.0,3,7000000.0,0,2019-01-01,2,0,14,active,2.0,c_00011_00050,8400000.0,3,seed,2022-04-07,7000000.0,2.0,https://www.linkedin.com/company/gotlanded/about/,,,https://www.facebook.com/gotlanded,,2,0,1,1,1,118,Software y Servicios B2B,6
Beacons,https://www.crunchbase.com/organization/beacons-ai,29150000.0,7,23000000.0,0,2019-01-01,1,0,18,active,2.0,c_00011_00050,29150000.0,5,series_a,2023-11-02,23000000.0,4.0,https://www.linkedin.com/company/beacons-ai,,,https://www.facebook.com/beaconsai,,0,4,1,1,1,0,Software y Servicios B2B,6
Photoroom,https://www.crunchbase.com/organization/photoroom,62125000.0,73,43000000.0,0,2019-01-01,0,0,8,active,4.0,c_00011_00050,62125000.0,5,series_b,2024-02-27,43000000.0,2.0,https://www.linkedin.com/company/photoroom,,,https://www.facebook.com/PhotoRoom-105863290980747,,0,2,1,1,1,0,Software y Servicios B2B,6
Armilla AI,https://www.crunchbase.com/organization/armilla-ai,6455616.0,51,6000000.0,0,2019-01-01,0,0,16,active,2.0,c_00011_00050,6455616.0,5,seed,2024-02-15,6000000.0,4.0,https://www.linkedin.com/company/armilla-ai,,,,0,0,4,1,0,0,0,Software y Servicios B2B,6
Ajaib,https://www.crunchbase.com/organization/ajaib,246293899.0,37,2200000000000.0,0,2019-01-01,0,0,14,active,6.0,c_00251_00500,246293899.0,5,series_b,2021-10-04,2200000000000.0,2.0,https://www.linkedin.com/company/ajaib-id,,,https://www.facebook.com/ajaib.investasi,,1,1,1,1,1,0,Finanzas,6
Shiru,https://www.crunchbase.com/organization/shiru,46500000.0,58,16000000.0,0,2019-01-01,0,0,18,active,2.0,c_00011_00050,56500000.0,5,series_b,2024-11-12,16000000.0,1.0,https://www.linkedin.com/company/shiru-inc/,,,,0,1,0,1,0,0,0,Software y Servicios B2B,6
Toolbox,https://www.crunchbase.com/organization/toolbox-d57b,8250000.0,8,5000000.0,0,2019-01-01,0,0,10,active,1.0,c_00011_00050,8250000.0,3,seed,2022-04-01,5000000.0,2.0,https://www.linkedin.com/company/mytoolbox-co/,,,https://www.facebook.com/trytoolbox,,0,2,1,1,1,82,Finanzas,6
Kraftful,https://www.crunchbase.com/organization/kraftful,3150000.0,8,2000000.0,0,2019-01-01,2,0,11,active,1.0,c_00001_00010,3150000.0,4,seed,2022-02-08,2000000.0,2.0,https://www.linkedin.com/company/kraftful,,,https://www.facebook.com/Kraftful,,2,0,1,1,0,1,Software y Servicios B2B,6
Lightly,https://www.crunchbase.com/organization/mirage,3125000.0,4,3000000.0,0,2019-01-01,0,0,6,active,2.0,c_00011_00050,3125000.0,4,seed,2022-05-11,3000000.0,2.0,https://www.linkedin.com/company/mirage-tech,,,https://www.facebook.com/pg/LightlyAI,,0,2,1,1,1,598,Software y Servicios B2B,6
Ramen VR,https://www.crunchbase.com/organization/ramen-vr,45173114.0,11,35000000.0,0,2019-01-01,0,0,5,active,3.0,c_00011_00050,45173114.0,4,series_b,2022-03-17,35000000.0,2.0,https://www.linkedin.com/company/ramen-vr,,,,0,1,1,1,0,1,136,Software y Servicios B2B,6
Deepnote,https://www.crunchbase.com/organization/deepnote,23800000.0,8,20000000.0,0,2019-01-01,0,0,18,active,2.0,c_00011_00050,23800000.0,3,series_a,2022-01-31,20000000.0,4.0,https://www.linkedin.com/company/deepnote/,,,https://www.facebook.com/deepnoteHQ/,,0,4,1,1,1,0,Software y Servicios B2B,6
Rutter,https://www.crunchbase.com/organization/rutter-1560,28500000.0,6,27000000.0,0,2019-01-01,0,0,18,active,3.0,c_00011_00050,28500000.0,3,series_a,2022-03-15,27000000.0,2.0,https://www.linkedin.com/company/rutter,,,,0,0,2,1,0,1,696,Software y Servicios B2B,6
UserGems,https://www.crunchbase.com/organization/usergems,22400000.0,10,20000000.0,0,2019-01-01,2,1,7,active,2.0,c_00051_00100,22400000.0,3,series_a,2021-10-26,20000000.0,2.0,https://www.linkedin.com/company/usergems/,,,https://www.facebook.com/usergems/,,0,2,1,1,1,273,Software y Servicios B2B,6
Synapticure,https://www.crunchbase.com/organization/synapticure,78245500.0,25,25000000.0,0,2019-01-01,1,0,23,active,2.0,c_00011_00050,78245500.0,5,series_a,2024-11-19,25000000.0,2.0,https://www.linkedin.com/company/synapticure-inc/,,,,0,0,2,1,0,1,0,Salud,6
Eclipse Foods,https://www.crunchbase.com/organization/eclipse-foods,55650000.0,26,40000000.0,0,2019-01-01,0,0,13,active,3.0,c_00011_00050,55650000.0,4,series_b,2022-06-28,40000000.0,2.0,https://www.linkedin.com/company/eclipse-foods,,,https://www.facebook.com/eclipsefoodsco,,0,2,1,1,1,0,Industria,6
