company_name,equity_funding_total,num_articles,last_equity_funding_total,num_investments_funding_rounds,founded_on,ipqwery_num_trademark_registered,ipqwery_num_patent_granted,num_investors,operating_status,num_lead_investors,num_employees_enum,funding_total,num_funding_rounds,last_funding_type,last_funding_at,last_funding_total,num_founders,linkedin,facebook,twitter,founders,categories
Sero AI,500000.0,1.0,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-07-06,500000.0,1.0,https://www.linkedin.com/company/seroai,,,Ankur Rustagi,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software"
Autotab,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,1.0,https://www.linkedin.com/company/autotab-ai/,,,Jonas Nelle,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Fastgen,500000.0,6.0,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-04-05,500000.0,3.0,https://www.linkedin.com/company/fastgenhq,,https://twitter.com/FastgenHQ,"Constantin Schreiber, David Nordhausen, Mike Mahlkow","Information Technology, Software"
Glaze,500000.0,2.0,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,3.0,https://www.linkedin.com/company/shopglaze/,,https://twitter.com/shopglaze,"Maggie Zhang, Pearl Li, Savannah Liu","Artificial Intelligence (AI), Clothing and Apparel, Commerce and Shopping, Data and Analytics, Design, Science and Engineering, Software"
BetterBasket,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-02-27,500000.0,2.0,https://www.linkedin.com/company/betterbasket,,,"Leon Zhang, Vagelis Viskadouros","Commerce and Shopping, Food and Beverage, Other"
Soundry AI,500000.0,2.0,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-02-27,500000.0,3.0,https://www.linkedin.com/company/soundry-ai ,https://www.facebook.com/people/Soundry-AI/100095149913991,https://twitter.com/SoundryAI,"Diandre Ruiz, Justin Parus, Mark Buckler","Artificial Intelligence (AI), Community and Lifestyle, Data and Analytics, Media and Entertainment, Science and Engineering, Software"
Parasale,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/parasale/,,,"Jet Zhou, Josh Valdez","Administrative Services, Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software"
Quivr,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-03-01,500000.0,3.0,https://www.linkedin.com/company/getquivr/,,https://twitter.com/quivr_brain,"Antoine Dewez, Brian Laleye, Stan Girard","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Autumn Labs,500000.0,,500000.0,,2023-01-01,,,2,active,2.0,c_00001_00010,600000.0,2,pre_seed,2024-09-25,500000.0,3.0,https://www.linkedin.com/company/autumnlabs-io/,,,"Harsh Bhatt, Prathik Muppidi, Sam Monga","Hardware, Science and Engineering, Software"
AiFlow,500000.0,9.0,500000.0,,2023-01-01,,,3,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-04-05,500000.0,2.0,https://www.linkedin.com/company/aiflow-inc,,https://twitter.com/aiflow_inc,"Josh Gardner, Nicholas Manske","Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software"
KoalaOps,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-04-05,500000.0,4.0,https://www.linkedin.com/company/koala-ops,,,"Eyal Dulberg, Nadav Erell, Oded Regev, Roy Libman","Information Technology, Software"
DGI Apparel,500000.0,,500000.0,,2023-01-01,,,3,closed,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,3.0,https://www.linkedin.com/company/dgi-apparel/,,,"Daniel R. Shkreli, Grant Fuhr, Ian Hinkley","Clothing and Apparel, Commerce and Shopping, Other"
Baserun,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,1.0,https://www.linkedin.com/company/baserun/,,https://twitter.com/baserunai,Effy Zhang,"Apps, Artificial Intelligence (AI), Data and Analytics, Education, Science and Engineering, Software"
Viva Labs,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2022-03-29,500000.0,2.0,https://www.linkedin.com/company/viva-labs-ai/,,https://x.com/VivaDubs,"Varun Jain, Vishal Jain","Content and Publishing, Information Technology, Media and Entertainment, Software, Video"
Arcane,500000.0,,500000.0,,2023-01-01,,,4,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-03-01,500000.0,2.0,,,,"Lucas Switzer, Rohan Mehta","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Hemingway,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/hemingway-ai,,,"Rohit Chaparala, Sam Detjen","Artificial Intelligence (AI), Data and Analytics, Health Care, Information Technology, Science and Engineering, Software"
Nanograb,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,3.0,https://www.linkedin.com/company/94221598/,,https://x.com/nanograb,"Christopher Lau, Debesh Mandal, Shanil Panara","Biotechnology, Health Care, Science and Engineering"
Offstream,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,2.0,https://www.linkedin.com/company/useoffstream/,,https://twitter.com/OffstreamIO,"Varsha Walsh, Zach Janicki","Information Technology, Other, Sustainability"
Overlap,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,3.0,https://www.linkedin.com/company/joinoverlap/,,,"Casey Traina, EricBuzz Rubenstein, Jonathan Baer","Artificial Intelligence (AI), Data and Analytics, Information Technology, Media and Entertainment, Other, Science and Engineering, Software"
DIME,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-02-27,500000.0,2.0,https://www.linkedin.com/company/dime-manufacturing/,,,"Akash Kumar, Ashish Bajaj","Artificial Intelligence (AI), Data and Analytics, Manufacturing, Science and Engineering, Software"
Wattson Health,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/wattson-health,,https://twitter.com/wattsonhealth,"Cleophus Robinson IV, Justin Spitz","Apps, Information Technology, Software"
Baseplate,500000.0,1.0,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-04-05,500000.0,2.0,https://www.linkedin.com/company/baseplateai,,https://twitter.com/trybaseplate,"Andrew Luo, Ani Gottiparthy","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software"
Village Labs,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,2.0,https://www.linkedin.com/company/village-labs-coops/,,,"Roger Cawdette, Turja Chowdhury","Administrative Services, Financial Services, Information Technology"
Empower,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/empower-dev/,,,"Daiyi Yang, Yulong Liu","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Sizeless,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/sizeless-ai/,,,"Cornelius von Einem, Roger Belsunce","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software"
Tegon,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,3.0,https://www.linkedin.com/company/tegon-ai/,,https://twitter.com/tegonhq,"Harshith Mullapudi, Manik Aggarwal, Manoj Reddy","Administrative Services, Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software"
LaunchFlow,500000.0,1.0,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-04-05,500000.0,3.0,https://www.linkedin.com/company/launchflow-inc,,,"Caleb Van Dyke, Joshua Tanke, Spencer Forman","Information Technology, Software"
Numo,500000.0,1.0,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,3.0,https://www.linkedin.com/company/numoinc/,,https://twitter.com/numoinc,"Derrick Wolbert, Q. Carlson, Reuben Balik","Financial Services, Payments"
Upfront,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-04-05,500000.0,2.0,https://www.linkedin.com/company/knowupfront,,https://twitter.com/KnowUpfront,"Andrew Hoskins, Thomas Stephens",Energy
Wuri,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/teamwuri/,,,"Akshay Megharaj, Pratik Gangwal","Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Media and Entertainment, Science and Engineering, Software"
PocketPod,500000.0,,500000.0,,2023-01-01,,,3,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-02-27,500000.0,2.0,https://www.linkedin.com/company/pocketpod/about,,https://twitter.com/pocketpodapp,"Davis Palmie, Ross Cefalu","Information Technology, Media and Entertainment, Music and Audio"
BabylonAI,800000.0,1.0,800000.0,,2023-01-01,,,5,active,1.0,c_00001_00010,800000.0,1,pre_seed,2023-04-05,800000.0,2.0,https://www.linkedin.com/company/babylonai,,https://twitter.com/thebabylonai,"Ahmad Roumie, Rangel Milushev","Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software"
Can of Soup,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/can-of-soup/,,https://twitter.com/canofsoup_inc,"Eric Meier, Gabriel Birnbaum","Information Technology, Internet Services, Software"
Biocartesian,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,2.0,https://www.linkedin.com/company/biocartesian/,,,"Ian Dardani, Jess Li","Biotechnology, Health Care, Other, Science and Engineering"
Finbar,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2025-03-12,500000.0,2.0,https://www.linkedin.com/company/fin-bar/,,,"Edward Huang, Robin Gan","Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software"
Texel.ai,500000.0,2.0,500000.0,,2023-01-01,,,4,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-04-05,500000.0,2.0,https://www.linkedin.com/company/texel-ai,,https://twitter.com/texel_ai,"Eli Semory, Rahul Sheth","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software"
Raz,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/raz-ai/,,https://x.com/razform,"Alex Luis, Rob Haber","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Weavel,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,3.0,https://www.linkedin.com/company/weavel/,,https://x.com/weaveldotai,"Andrew (Sounho) Chung, Hyun Jie Jung, Junyoung Park","Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software"
TrendUp,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,1.0,https://www.linkedin.com/company/trendupaiinc,,https://twitter.com/TrendUpAI,Tim Jang,"Apps, Artificial Intelligence (AI), Data and Analytics, Mobile, Science and Engineering, Software"
Stitch Technologies,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/stitch-tech,,,"Raj Dosanjh, Till Kern",Software
VaultPay,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/getvaultpay,,,"Christel Ilaka, Ntambwa Basambombo","Financial Services, Other, Payments, Software"
Mango Health,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/getmangohealth,,,"Jamison Mercurio, Zachary Gittelman","Artificial Intelligence (AI), Data and Analytics, Financial Services, Health Care, Science and Engineering, Software"
Lifelike,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/lifelike-app/,,,"Alec Xiang, Jonathan Yin","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software"
DioxusLabs,500000.0,,500000.0,,2023-01-01,,,3,active,1.0,c_00001_00010,500000.0,2,pre_seed,2023-06-22,500000.0,1.0,https://www.linkedin.com/company/dioxus-labs,,https://twitter.com/dioxuslabs,Jonathan Kelley,Software
Kontractify,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,seed,2024-02-27,500000.0,3.0,https://www.linkedin.com/company/kontractifyhq,,,"Aidan Lee, Anand Nanduri, Justin May","Privacy and Security, Software"
Velorum Therapeutics,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-02-27,500000.0,2.0,https://www.linkedin.com/company/velorumtx,,https://twitter.com/velorumtx,"Parsa Modareszadeh, Pouya Modareszadeh","Biotechnology, Science and Engineering"
CodeParrot,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-04-05,500000.0,2.0,https://www.linkedin.com/company/codeparrotai,,,"Royal Jain, Vedant Agarwala",Software
Upstream,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-08-25,500000.0,2.0,https://www.linkedin.com/company/upstreamdo/,,https://x.com/upstream_do,"Jonathan Tiret, Louis Lecat","Information Technology, Internet Services, Messaging and Telecommunications, Software"
Slicker,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/slicker,,https://twitter.com/slickerhq,"Dani Penev, Ivan Valkov","Artificial Intelligence (AI), Data and Analytics, Financial Services, Payments, Science and Engineering, Software"
Glimmer,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/glimmerhq/,,,"Arman Rafati, Praneeth Guduguntla","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software"
Vectorview,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/vectorview,,,"Emil Fröberg, Lukas Petersson","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software"
SynsoryBio,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/synsorybio/,,,"Elliot Tague, Nathan Tague","Biotechnology, Data and Analytics, Design, Science and Engineering"
Firebender,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/firebender-ai,,,"Aman Gottumukkala, Kevin Tang","Artificial Intelligence (AI), Other, Sales and Marketing"
Dragoneye,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-03-01,500000.0,1.0,https://www.linkedin.com/company/dragoneyeai/,,,Alex Liao,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
HeyPurple,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,3.0,https://www.linkedin.com/company/heypurple,,,"Aditya Ganapathi, Josh Passell, Ryan Ali","Artificial Intelligence (AI), Data and Analytics, Real Estate, Science and Engineering, Software"
Vizly,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/squaredtechnologiesinc/,,https://x.com/vizlyhq,"Ali Shobeiri, Sami Sahnoune","Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software"
Quantic,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/quantichq/,,https://twitter.com/quantichq,"Garrett Graves, Grant Margerum","Artificial Intelligence (AI), Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software"
Lightski,500000.0,1.0,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-04-05,500000.0,2.0,https://www.linkedin.com/company/lightski,,https://twitter.com/lightskis,"Hansen Qian, Richard Hwang","Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Messaging and Telecommunications, Science and Engineering, Software"
Trench,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/trytrench/,,https://twitter.com/trytrench,"Bowen Xue, Max Wu","Financial Services, Information Technology, Payments, Privacy and Security, Software"
Forge Rewards,500000.0,5.0,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-03-01,500000.0,2.0,https://www.linkedin.com/company/forgerewards/about/,,https://twitter.com/ForgeRewards,"Ethan Chang, Isaac Kan","Commerce and Shopping, Mobile, Other"
Cerelyze,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-07-18,500000.0,1.0,https://www.linkedin.com/company/cerelyze/,,https://www.twitter.com/cerelyze,Sarang Zambare,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software"
Merse,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,2.0,https://www.linkedin.com/company/mersehq,,https://twitter.com/merseHQ,"Kumar Abhirup, Mark Rachapoom","Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Music and Audio, Science and Engineering, Software"
Trainy,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/trainy-ai/,,https://twitter.com/TrainyAI,"Andrew Aikawa, Roanak Baviskar","Education, Professional Services, Software"
Apoxy,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,1.0,https://www.linkedin.com/company/apoxy/,,,Dmitry Ilyevsky,"Apps, Software"
Preloop,500000.0,,500000.0,,2023-01-01,0.0,0.0,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-11-03,500000.0,2.0,https://www.linkedin.com/company/preloop/,,https://twitter.com/preloop,"Nikith Hosangadi, Tejas Hosangadi","Artificial Intelligence (AI), Data and Analytics, Software"
Roundtable,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,1.0,https://www.linkedin.com/company/roundtable-ai,,https://twitter.com/roundtabledotai,Mayank Agrawal,"Data and Analytics, Information Technology, Other, Software"
Celest,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,1.0,https://www.linkedin.com/company/celest-dev/,,https://twitter.com/Celest_Dev,Dillon Nys,"Internet Services, Software"
Casehopper,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/casehopper/,,,"Anuhya Vajapey, Juan Ortiz","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software"
Gloo,500000.0,,500000.0,,2023-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,seed,2023-04-05,500000.0,2.0,https://www.linkedin.com/company/gloo-ai,,https://twitter.com/tryGloo,"Aaron Villalpando, Vaibhav Gupta",Information Technology
Revideo,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,2.0,https://www.linkedin.com/company/revideo/,,https://x.com/redotvideo,"Justus Mattern, Konstantin Hohr","Internet Services, Media and Entertainment, Software, Video"
Zelos Cloud,500000.0,,500000.0,,2023-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-09-06,500000.0,3.0,https://www.linkedin.com/company/zeloscloud/,,,"John Ott, Michael Jaradah, Taylor Keairns","Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software"
